sep=;
Series;Time;Value
Tube top;2018-07-16T02:30:00+03:00;-99.1526417322834
Tube top;2018-07-16T02:45:00+03:00;-99.15326115485567
Tube top;2018-07-16T03:00:00+03:00;-99.1446076115484
Tube top;2018-07-16T03:15:00+03:00;-99.07177034120753
Tube top;2018-07-16T03:30:00+03:00;-99.19542257217869
Tube top;2018-07-16T03:45:00+03:00;-99.17587516425763
Tube top;2018-07-16T04:00:00+03:00;-99.15850393700822
Tube top;2018-07-16T04:15:00+03:00;-99.16015616797924
Tube top;2018-07-16T04:30:00+03:00;-99.15211140235898
Tube top;2018-07-16T04:45:00+03:00;-99.15792378449423
Tube top;2018-07-16T05:00:00+03:00;-99.18303674540715
Tube top;2018-07-16T05:15:00+03:00;-99.17595931758542
Tube top;2018-07-16T05:30:00+03:00;-99.18164220183506
Tube top;2018-07-16T05:45:00+03:00;-99.18811942257202
Tube top;2018-07-16T06:00:00+03:00;-99.17010512483586
Tube top;2018-07-16T06:15:00+03:00;-99.10260812581924
Tube top;2018-07-16T06:30:00+03:00;-99.04865177398176
Tube top;2018-07-16T06:45:00+03:00;-99.0650236220472
Tube top;2018-07-16T07:00:00+03:00;-99.08606430446197
Tube top;2018-07-16T07:15:00+03:00;-99.08183464566935
Tube top;2018-07-16T07:30:00+03:00;-99.08675196850386
Tube top;2018-07-16T07:45:00+03:00;-99.09993700787406
Tube top;2018-07-16T08:00:00+03:00;-99.09724441524317
Tube top;2018-07-16T08:15:00+03:00;-99.09413779527561
Tube top;2018-07-16T08:30:00+03:00;-99.09766141732267
Tube top;2018-07-16T08:45:00+03:00;-99.12965091863511
Tube top;2018-07-16T09:00:00+03:00;-99.1981916010497
Tube top;2018-07-16T09:15:00+03:00;-99.18538320209952
Tube top;2018-07-16T09:30:00+03:00;-99.13173061760818
Tube top;2018-07-16T09:45:00+03:00;-99.09968110236221
Tube top;2018-07-16T10:00:00+03:00;-99.10717191601074
Tube top;2018-07-16T10:15:00+03:00;-99.11229829172133
Tube top;2018-07-16T10:30:00+03:00;-99.11259317585312
Tube top;2018-07-16T10:45:00+03:00;-99.09981208935638
Tube top;2018-07-16T11:00:00+03:00;-99.07837007874038
Tube top;2018-07-16T11:15:00+03:00;-99.08472141918543
Tube top;2018-07-16T11:30:00+03:00;-99.06503280839854
Tube top;2018-07-16T11:45:00+03:00;-99.04164698162738
Tube top;2018-07-16T12:00:00+03:00;-99.05278083989495
Tube top;2018-07-16T12:15:00+03:00;-99.07541601049883
Tube top;2018-07-16T12:30:00+03:00;-99.0647467191601
Tube top;2018-07-16T12:45:00+03:00;-99.09861023622075
Tube top;2018-07-16T13:00:00+03:00;-99.10278346456722
Tube top;2018-07-16T13:15:00+03:00;-99.07248751642607
Tube top;2018-07-16T13:30:00+03:00;-99.07879685452167
Tube top;2018-07-16T13:45:00+03:00;-99.09896981627297
Tube top;2018-07-16T14:00:00+03:00;-99.14350787401575
Tube top;2018-07-16T14:15:00+03:00;-99.1713622047242
Tube top;2018-07-16T14:30:00+03:00;-99.19265965834424
Tube top;2018-07-16T14:45:00+03:00;-99.13883595800527
Tube top;2018-07-16T15:00:00+03:00;-99.10300524934382
Tube top;2018-07-16T15:15:00+03:00;-99.09513123359575
Tube top;2018-07-16T15:30:00+03:00;-99.08169816272935
Tube top;2018-07-16T15:45:00+03:00;-99.08054855643049
Tube top;2018-07-16T16:00:00+03:00;-99.096475065617
Tube top;2018-07-16T16:15:00+03:00;-99.08868503937036
Tube top;2018-07-16T16:30:00+03:00;-99.0413175853019
Tube top;2018-07-16T16:45:00+03:00;-99.03957950065694
Tube top;2018-07-16T17:00:00+03:00;-99.02380971128595
Tube top;2018-07-16T17:15:00+03:00;-99.03151574803151
Tube top;2018-07-16T17:30:00+03:00;-99.03566272965868
Tube top;2018-07-16T17:45:00+03:00;-99.03154533508521
Tube top;2018-07-16T18:00:00+03:00;-99.03621259842537
Tube top;2018-07-16T18:15:00+03:00;-98.98430446194233
Tube top;2018-07-16T18:30:00+03:00;-99.0059396325457
Tube top;2018-07-16T18:45:00+03:00;-99.01457349081342
Tube top;2018-07-16T19:00:00+03:00;-99.01766404199472
Tube top;2018-07-16T19:15:00+03:00;-99.05936399474353
Tube top;2018-07-16T19:30:00+03:00;-99.1038779527558
Tube top;2018-07-16T19:45:00+03:00;-99.09320341207335
Tube top;2018-07-16T20:00:00+03:00;-99.08351181102366
Tube top;2018-07-16T20:15:00+03:00;-99.09002755905519
Tube top;2018-07-16T20:30:00+03:00;-99.09105781865968
Tube top;2018-07-16T20:45:00+03:00;-99.09566010498713
Tube top;2018-07-16T21:00:00+03:00;-99.0824816272967
Tube top;2018-07-16T21:15:00+03:00;-99.03275196850409
Tube top;2018-07-16T21:30:00+03:00;-98.98602890933002
Tube top;2018-07-16T21:45:00+03:00;-98.99533727034134
Tube top;2018-07-16T22:00:00+03:00;-98.99463123359564
Tube top;2018-07-16T22:15:00+03:00;-98.99884645669282
Tube top;2018-07-16T22:30:00+03:00;-99.01091863517057
