sep=;
Series;Time;Value
Tube top;2018-07-17T06:50:00+03:00;-99.04803937007856
Tube top;2018-07-17T07:00:00+03:00;-99.04739566929113
Tube top;2018-07-17T07:10:00+03:00;-99.05202761341205
Tube top;2018-07-17T07:20:00+03:00;-99.03211417322827
Tube top;2018-07-17T07:30:00+03:00;-99.06456889763771
Tube top;2018-07-17T07:40:00+03:00;-99.19935700197234
Tube top;2018-07-17T07:50:00+03:00;-99.16924754420431
Tube top;2018-07-17T08:00:00+03:00;-99.14603543307094
Tube top;2018-07-17T08:10:00+03:00;-99.14519881889738
Tube top;2018-07-17T08:20:00+03:00;-99.1390137795274
Tube top;2018-07-17T08:30:00+03:00;-99.11978740157471
Tube top;2018-07-17T08:40:00+03:00;-99.03179921259837
Tube top;2018-07-17T08:50:00+03:00;-99.04839173228343
Tube top;2018-07-17T09:00:00+03:00;-99.10177755905538
Tube top;2018-07-17T09:10:00+03:00;-99.15982480314953
Tube top;2018-07-17T09:20:00+03:00;-99.13741732283452
Tube top;2018-07-17T09:30:00+03:00;-99.11013412228792
Tube top;2018-07-17T09:40:00+03:00;-99.08354724409432
Tube top;2018-07-17T09:50:00+03:00;-99.06362401574805
Tube top;2018-07-17T10:00:00+03:00;-99.03719291338567
Tube top;2018-07-17T10:10:00+03:00;-98.98766535433055
Tube top;2018-07-17T10:20:00+03:00;-99.06197047244105
Tube top;2018-07-17T10:30:00+03:00;-99.06918307086625
Tube top;2018-07-17T10:40:00+03:00;-99.06452071005872
Tube top;2018-07-17T10:50:00+03:00;-99.05507677165362
Tube top;2018-07-17T11:00:00+03:00;-98.9649901574802
Tube top;2018-07-17T11:10:00+03:00;-99.0060374015747
Tube top;2018-07-17T11:20:00+03:00;-98.96378543307094
Tube top;2018-07-17T11:30:00+03:00;-99.04336220472439
Tube top;2018-07-17T11:40:00+03:00;-99.09143110236211
Tube top;2018-07-17T11:50:00+03:00;-99.06636614173209
Tube top;2018-07-17T12:00:00+03:00;-99.06168244575915
Tube top;2018-07-17T12:10:00+03:00;-99.03988385826759
Tube top;2018-07-17T12:20:00+03:00;-99.03437401574801
Tube top;2018-07-17T12:30:00+03:00;-99.04739173228315
Tube top;2018-07-17T12:40:00+03:00;-98.99373031496067
Tube top;2018-07-17T12:50:00+03:00;-99.06047244094488
Tube top;2018-07-17T13:00:00+03:00;-99.17962598425228
Tube top;2018-07-17T13:10:00+03:00;-99.15678937007878
Tube top;2018-07-17T13:20:00+03:00;-99.12789763779553
Tube top;2018-07-17T13:30:00+03:00;-99.10479921259841
Tube top;2018-07-17T13:40:00+03:00;-99.0987455621303
Tube top;2018-07-17T13:50:00+03:00;-99.10148133595274
Tube top;2018-07-17T14:00:00+03:00;-99.04849606299217
Tube top;2018-07-17T14:10:00+03:00;-99.11646653543309
Tube top;2018-07-17T14:20:00+03:00;-99.12820275590528
Tube top;2018-07-17T14:30:00+03:00;-99.09947337278135
Tube top;2018-07-17T14:40:00+03:00;-99.04853149606282
Tube top;2018-07-17T14:50:00+03:00;-99.04994685039384
Tube top;2018-07-17T15:00:00+03:00;-98.95033661417315
Tube top;2018-07-17T15:10:00+03:00;-99.02453149606298
Tube top;2018-07-17T15:20:00+03:00;-99.07229330708684
Tube top;2018-07-17T15:30:00+03:00;-99.06735433070865
Tube top;2018-07-17T15:40:00+03:00;-99.06866469427996
Tube top;2018-07-17T15:50:00+03:00;-99.0520255905511
Tube top;2018-07-17T16:00:00+03:00;-99.04456889763776
Tube top;2018-07-17T16:10:00+03:00;-99.04393503937033
Tube top;2018-07-17T16:20:00+03:00;-98.3105739644971
