Series;Time;Value
Ret_Bot;2018-07-26T11:00:00+03:00;-103.99763582677147
Ret_Bot;2018-07-26T11:10:00+03:00;-104.01556496062955
Ret_Bot;2018-07-26T11:20:00+03:00;-104.0298444881891
Ret_Bot;2018-07-26T11:30:00+03:00;-104.02976181102368
Ret_Bot;2018-07-26T11:40:00+03:00;-104.02453937007876
Ret_Bot;2018-07-26T11:50:00+03:00;-104.0061771653548
Ret_Bot;2018-07-26T12:00:00+03:00;-103.99461960784313
Ret_Bot;2018-07-26T12:10:00+03:00;-104.00803339882141
Ret_Bot;2018-07-26T12:20:00+03:00;-104.03245186640434
Ret_Bot;2018-07-26T12:30:00+03:00;-104.04605500982304
Ret_Bot;2018-07-26T12:40:00+03:00;-104.04335375494067
Ret_Bot;2018-07-26T12:50:00+03:00;-104.03450690335276
Ret_Bot;2018-07-26T13:00:00+03:00;-104.0457199211042
Ret_Bot;2018-07-26T13:10:00+03:00;-104.04404724409463
Ret_Bot;2018-07-26T13:20:00+03:00;-104.04548520710026
Ret_Bot;2018-07-26T13:30:00+03:00;-104.04787771203121
Ret_Bot;2018-07-26T13:40:00+03:00;-104.06436220472433
Ret_Bot;2018-07-26T13:50:00+03:00;-104.06170216962465
Ret_Bot;2018-07-26T14:00:00+03:00;-104.06711834319495
Ret_Bot;2018-07-26T14:10:00+03:00;-104.09093096646939
Ret_Bot;2018-07-26T14:20:00+03:00;-104.09727613412213
Ret_Bot;2018-07-26T14:30:00+03:00;-104.07625984251996
Ret_Bot;2018-07-26T14:40:00+03:00;-104.07793096646965
Ret_Bot;2018-07-26T14:50:00+03:00;-104.08020710059178
Ret_Bot;2018-07-26T15:00:00+03:00;-104.09448520710062
Ret_Bot;2018-07-26T15:10:00+03:00;-104.10647140039498
Ret_Bot;2018-07-26T15:20:00+03:00;-104.1078343195266
Ret_Bot;2018-07-26T15:30:00+03:00;-104.10238461538457
Ret_Bot;2018-07-26T15:40:00+03:00;-104.07459171597633
Ret_Bot;2018-07-26T15:50:00+03:00;-104.05915779092746
Ret_Bot;2018-07-26T16:00:00+03:00;-104.04315384615408
Ret_Bot;2018-07-26T16:10:00+03:00;-103.87010453648905
Ret_Bot;2018-07-26T16:20:00+03:00;-100.46624654832348
Ret_Bot;2018-07-26T16:30:00+03:00;-97.79635108481257
Ret_Bot;2018-07-26T16:40:00+03:00;-101.39730511811024
Ret_Bot;2018-07-26T16:50:00+03:00;-102.80598027613411
Ret_Bot;2018-07-26T17:00:00+03:00;-103.22919094488185
Ret_Bot;2018-07-26T17:10:00+03:00;-103.35657790927056
Ret_Bot;2018-07-26T17:20:00+03:00;-103.39758858267666
Ret_Bot;2018-07-26T17:30:00+03:00;-103.45887179487161
Ret_Bot;2018-07-26T17:40:00+03:00;-103.47278346456709
Ret_Bot;2018-07-26T17:50:00+03:00;-103.48790729783029
Ret_Bot;2018-07-26T18:00:00+03:00;-103.47952559055116
