sep=;
Series;Time;Value
Tube top;2018-07-20T14:30:00+03:00;-101.41454043392498
Tube top;2018-07-20T14:40:00+03:00;-101.44192519685002
Tube top;2018-07-20T14:50:00+03:00;-101.46013385826802
Tube top;2018-07-20T15:00:00+03:00;-101.46003155818548
Tube top;2018-07-20T15:10:00+03:00;-101.4617897838899
Tube top;2018-07-20T15:20:00+03:00;-101.46136220472451
Tube top;2018-07-20T15:30:00+03:00;-101.48934122287977
Tube top;2018-07-20T15:40:00+03:00;-101.48567913385837
Tube top;2018-07-20T15:50:00+03:00;-101.4993759842519
Tube top;2018-07-20T16:00:00+03:00;-101.49303740157477
Tube top;2018-07-20T16:10:00+03:00;-101.49879684418144
Tube top;2018-07-20T16:20:00+03:00;-101.50307283464548
Tube top;2018-07-20T16:30:00+03:00;-101.50593307086613
Tube top;2018-07-20T16:40:00+03:00;-101.52436220472433
Tube top;2018-07-20T16:50:00+03:00;-101.48027559055122
Tube top;2018-07-20T17:00:00+03:00;-101.44715384615372
Tube top;2018-07-20T17:10:00+03:00;-101.39885039370068
Tube top;2018-07-20T17:20:00+03:00;-101.41706889763793
Tube top;2018-07-20T17:30:00+03:00;-101.40551181102357
Tube top;2018-07-20T17:40:00+03:00;-101.38603346456674
Tube top;2018-07-20T17:50:00+03:00;-101.39477514792871
Tube top;2018-07-20T18:00:00+03:00;-101.40392322834661
Tube top;2018-07-20T18:10:00+03:00;-101.44291732283472
Tube top;2018-07-20T18:20:00+03:00;-101.45044094488185
Tube top;2018-07-20T18:30:00+03:00;-101.46456015779071
Tube top;2018-07-20T18:40:00+03:00;-101.47566338582682
Tube top;2018-07-20T18:50:00+03:00;-101.48197637795278
Tube top;2018-07-20T19:00:00+03:00;-101.47542913385811
Tube top;2018-07-20T19:10:00+03:00;-101.48198619329402
Tube top;2018-07-20T19:20:00+03:00;-101.49656102362209
Tube top;2018-07-20T19:30:00+03:00;-101.52475393700786
Tube top;2018-07-20T19:40:00+03:00;-101.52996850393691
Tube top;2018-07-20T19:50:00+03:00;-101.48465088757399
Tube top;2018-07-20T20:00:00+03:00;-101.45659842519694
Tube top;2018-07-20T20:10:00+03:00;-101.45818503936977
Tube top;2018-07-20T20:20:00+03:00;-101.41850196850396
Tube top;2018-07-20T20:30:00+03:00;-101.39314990138084
Tube top;2018-07-20T20:40:00+03:00;-101.38968836291932
Tube top;2018-07-20T20:50:00+03:00;-101.41092125984262
Tube top;2018-07-20T21:00:00+03:00;-101.44035039370061
